credito_total,ingreso_mensual,frecuencia_ahorro,nivel_endeudamiento,pago_mensual_deudas,tipo,fecha,descripcion,tipoPago,monto,meses_a_deber,categoria
9168.69,1829.15,ALTA,53,986.86,Egreso,2025-02-06,Transaction at Woodland,Transferencia,2139.98,0,Clothing
22226.17,8811.61,MEDIA,72,1310.72,Egreso,2025-07-23,Transaction at JioMart,Transferencia,4002.68,0,Grocery
16509.33,3311.8,BAJA,65,721.34,Egreso,2025-08-08,Transaction at Star Bazaar,Credito,2752.44,9,Grocery
33382.01,1546.93,MEDIA,27,171.69,Egreso,2025-01-15,Transaction at PharmEasy,Transferencia,5776.38,0,Healthcare
19386.44,3448.39,MEDIA,89,383.51,Egreso,2025-10-30,Transaction at Meru Cabs,Credito,900.25,4,Transport
49164.22,2539.66,ALTA,82,994.07,Egreso,2025-07-26,Transaction at Jio Fiber,Transferencia,980.09,0,Bills
39235.61,1640.28,MEDIA,28,1403.37,Egreso,2025-02-25,Transaction at Aha,Transferencia,198.56,0,Entertainment
15805.17,8364.34,ALTA,51,1228.52,Egreso,2025-11-02,Transaction at Booking.com,Credito,6633.27,3,Travel
21917.85,2190.82,ALTA,67,1766.63,Egreso,2025-01-21,Transaction at Gas Agency,Debito,4217.19,0,Bills
31910.54,5125.12,BAJA,95,122.26,Egreso,2025-03-18,Transaction at 1mg,Transferencia,18258.39,0,Healthcare
9203.49,1056.5,MEDIA,85,1773.12,Egreso,2025-08-24,Transaction at Noise,Transferencia,58586.71,0,Electronics
24794.55,7858.95,MEDIA,29,290.53,Egreso,2025-05-18,Transaction at Barbeque Nation,Transferencia,1363.56,0,Food
48504.75,7165.86,NULA,92,1274.96,Egreso,2025-08-31,Transaction at YouTube Premium,Transferencia,708.23,0,Entertainment
23406.34,1046.82,BAJA,17,1455.38,Egreso,2025-01-18,Transaction at IRCTC,Debito,1934.66,0,Travel
41758.43,7802.13,MEDIA,87,1628.15,Egreso,2025-06-22,Transaction at Puma,Transferencia,4670.55,0,Clothing
32434.33,5950.26,NULA,37,987.76,Egreso,2025-02-04,Transaction at Yulu Bikes,Debito,118.05,0,Transport
41187.79,6044.0,BAJA,54,924.05,Egreso,2025-03-13,Transaction at Vodafone Idea,Credito,4294.92,11,Bills
6146.33,4728.88,BAJA,9,1765.78,Egreso,2025-03-27,Transaction at BSNL,Debito,4747.5,0,Bills
6099.22,5814.2,BAJA,29,1832.23,Egreso,2025-03-31,Transaction at Ajio,Debito,11844.01,0,Online Shopping
16125.1,3967.52,BAJA,20,1648.79,Egreso,2025-03-29,Transaction at TSRTC,Transferencia,81.96,0,Transport
31515.65,4555.21,ALTA,69,1005.38,Egreso,2025-06-04,Transaction at Goibibo,Transferencia,24721.88,0,Travel
42757.18,6337.36,MEDIA,36,906.52,Egreso,2025-06-06,Transaction at TSRTC,Debito,1730.4,0,Transport
15942.97,7230.03,MEDIA,3,1589.99,Egreso,2025-12-26,Transaction at RedBus,Transferencia,1548.82,0,Transport
49675.47,1630.33,ALTA,81,1719.97,Egreso,2025-09-14,Transaction at Rapido,Credito,640.96,9,Transport
39349.44,9389.01,ALTA,78,199.94,Egreso,2025-01-26,Transaction at Levis,Transferencia,1320.5,0,Clothing
33048.71,6270.48,ALTA,37,1034.36,Egreso,2025-06-09,Transaction at Pantaloons,Transferencia,6176.74,0,Clothing
33042.25,2858.6,MEDIA,97,785.51,Egreso,2025-08-18,Transaction at MakeMyTrip,Transferencia,29776.72,0,Travel
9165.46,5236.26,ALTA,7,371.06,Egreso,2025-08-16,Transaction at Nilgiris,Credito,899.44,1,Grocery
9108.25,1390.63,NULA,46,1001.26,Egreso,2025-04-30,Transaction at RedBus,Credito,805.75,11,Transport
6320.48,1657.49,MEDIA,84,1144.9,Egreso,2025-06-03,Transaction at Woodland,Debito,3153.49,0,Clothing
45648.83,2490.15,MEDIA,34,1559.76,Egreso,2025-10-03,Transaction at Vodafone Idea,Debito,2804.09,0,Bills
34231.88,8210.91,MEDIA,54,1475.03,Egreso,2025-09-12,Transaction at DMart,Transferencia,4547.68,0,Grocery
29318.82,3446.26,BAJA,82,1645.57,Egreso,2025-05-24,Transaction at Pantaloons,Transferencia,3673.58,0,Clothing
15097.22,8022.28,MEDIA,27,819.54,Egreso,2025-09-12,Transaction at Tata Cliq,Transferencia,18690.13,0,Online Shopping
7866.09,7464.89,ALTA,21,390.16,Egreso,2025-03-21,Transaction at Adidas,Transferencia,838.1,0,Clothing
9954.3,3258.46,NULA,22,975.75,Egreso,2025-05-15,Transaction at Uber,Credito,579.22,11,Transport
27835.82,6444.08,MEDIA,71,857.74,Egreso,2025-04-01,Transaction at Starbucks,Debito,1300.15,0,Food
10377.86,3885.12,NULA,51,223.68,Egreso,2025-01-01,Transaction at Ajio,Transferencia,5498.73,0,Online Shopping
23101.98,9383.39,BAJA,51,1262.15,Egreso,2025-10-17,Transaction at Boat Lifestyle,Transferencia,60132.27,0,Electronics
37736.96,1370.44,NULA,7,194.82,Egreso,2025-07-10,Transaction at PharmEasy,Transferencia,10888.31,0,Healthcare
26432.8,4765.07,MEDIA,79,1342.68,Egreso,2025-10-18,Transaction at Starbucks,Transferencia,1131.35,0,Food
44620.79,3716.42,NULA,87,496.5,Egreso,2025-07-02,Transaction at Fortis,Credito,15477.23,9,Healthcare
27695.6,7461.73,MEDIA,0,123.87,Egreso,2025-11-15,Transaction at Booking.com,Transferencia,21755.52,0,Travel
37186.58,3154.18,ALTA,78,1098.56,Egreso,2025-12-26,Transaction at Burger King,Transferencia,498.67,0,Food
6959.95,7981.25,BAJA,83,1028.07,Egreso,2025-06-17,Transaction at Gas Agency,Transferencia,751.96,0,Bills
40460.23,1441.9,ALTA,8,1476.72,Egreso,2025-10-30,Transaction at Pepperfry,Transferencia,11193.58,0,Online Shopping
17737.82,9657.68,MEDIA,84,1182.37,Egreso,2025-05-09,Transaction at Zara,Credito,5661.73,11,Clothing
46955.9,2212.27,NULA,72,142.24,Egreso,2025-01-11,Transaction at Yatra,Debito,13976.61,0,Travel
9086.7,5446.41,ALTA,49,1452.0,Egreso,2025-02-14,Transaction at ACT Fibernet,Transferencia,4036.36,0,Bills
27565.21,8667.06,ALTA,5,1876.55,Egreso,2025-05-22,Transaction at RedBus,Transferencia,1333.54,0,Transport
35104.76,5979.97,MEDIA,63,777.16,Egreso,2025-07-30,Transaction at Reliance Fresh,Transferencia,2811.39,0,Grocery
28414.64,1278.75,NULA,58,1635.83,Egreso,2025-12-01,Transaction at Ola,Debito,1688.61,0,Transport
47383.4,6007.07,MEDIA,96,704.97,Egreso,2025-02-08,Transaction at Allen Solly,Transferencia,3417.7,0,Clothing
10754.64,6262.96,ALTA,3,1292.07,Egreso,2025-12-04,Transaction at DMart,Debito,654.79,0,Grocery
9105.39,4909.83,MEDIA,88,667.65,Egreso,2025-09-02,Transaction at Pantaloons,Transferencia,3852.66,0,Clothing
48392.92,1190.28,BAJA,13,1505.85,Egreso,2025-03-30,Transaction at Kauvery,Debito,19485.5,0,Healthcare
8502.64,5346.53,NULA,87,702.54,Egreso,2025-10-20,Transaction at Fortis,Transferencia,365.36,0,Healthcare
39522.22,1070.27,NULA,86,1215.3,Egreso,2025-05-22,Transaction at Metro Rail,Credito,1071.56,9,Transport
20806.58,3585.86,ALTA,21,386.9,Egreso,2025-08-06,Transaction at More Supermarket,Credito,4546.52,2,Grocery
42548.57,8229.49,MEDIA,0,183.39,Egreso,2025-11-07,Transaction at Burger King,Credito,461.6,2,Food
46890.42,1403.87,BAJA,79,315.15,Egreso,2025-10-25,Transaction at Aster,Transferencia,19392.87,0,Healthcare
25904.24,4593.82,BAJA,9,1635.06,Egreso,2025-06-29,Transaction at Booking.com,Debito,5290.81,0,Travel
10641.11,4406.75,ALTA,34,338.37,Egreso,2025-12-08,Transaction at Apollo Pharmacy,Debito,7219.41,0,Healthcare
26189.4,7733.53,BAJA,59,383.04,Egreso,2025-07-24,Transaction at Lenskart,Debito,12193.8,0,Online Shopping
25725.89,1030.82,NULA,53,860.24,Egreso,2025-02-12,Transaction at Yatra,Transferencia,17482.79,0,Travel
41897.15,7585.45,ALTA,47,1655.18,Egreso,2025-01-13,Transaction at Lenskart,Transferencia,6210.38,0,Online Shopping
47778.01,6951.59,NULA,47,1536.63,Egreso,2025-03-01,Transaction at Lenskart,Transferencia,6578.53,0,Online Shopping
6842.72,3908.02,BAJA,3,1593.39,Egreso,2025-10-08,Transaction at Sony Center,Debito,54020.59,0,Electronics
14143.94,9183.37,MEDIA,16,345.75,Egreso,2025-10-22,Transaction at Rapido,Transferencia,1975.11,0,Transport
32168.48,7307.85,ALTA,68,1279.94,Egreso,2025-05-31,Transaction at Apple Store,Debito,66825.91,0,Electronics
12235.91,7974.59,ALTA,77,691.15,Egreso,2025-08-17,Transaction at Starbucks,Transferencia,197.18,0,Food
36361.27,6133.66,NULA,44,1315.43,Egreso,2025-12-26,Transaction at Netmeds,Debito,14543.88,0,Healthcare
15985.35,6038.0,NULA,36,1950.54,Egreso,2025-09-29,Transaction at Woodland,Transferencia,2901.84,0,Clothing
49980.28,1059.43,BAJA,14,676.24,Egreso,2025-05-18,Transaction at Ajio,Debito,9955.31,0,Online Shopping
38096.9,8758.77,MEDIA,97,243.4,Egreso,2025-07-16,Transaction at Burger King,Transferencia,535.35,0,Food
30693.52,4312.61,MEDIA,92,602.44,Egreso,2025-04-15,Transaction at Max Fashion,Transferencia,6633.0,0,Clothing
35972.3,2272.42,NULA,59,1200.15,Egreso,2025-09-15,Transaction at Cream Stone,Credito,1167.14,4,Food
6615.81,5443.25,BAJA,58,267.42,Egreso,2025-07-25,Transaction at Subway,Transferencia,728.22,0,Food
34715.68,6853.79,MEDIA,27,1189.68,Egreso,2025-11-18,Transaction at IndiGo,Credito,7252.87,8,Travel
37555.94,3504.04,BAJA,31,1303.78,Egreso,2025-11-22,Transaction at More Supermarket,Transferencia,1113.32,0,Grocery
20879.14,6782.02,BAJA,10,1202.97,Egreso,2025-01-18,Transaction at BMTC,Transferencia,992.67,0,Transport
31537.8,2066.73,ALTA,13,491.12,Egreso,2025-01-30,Transaction at IndiGo,Credito,17060.31,3,Travel
11874.27,8820.44,MEDIA,5,146.63,Egreso,2025-08-25,Transaction at More Supermarket,Credito,4446.9,5,Grocery
20016.48,8661.62,BAJA,79,956.49,Egreso,2025-06-13,Transaction at Netmeds,Transferencia,16857.57,0,Healthcare
11202.55,1251.86,MEDIA,17,1654.78,Egreso,2025-01-16,Transaction at Paradise Biryani,Transferencia,423.75,0,Food
48092.69,1072.84,NULA,69,321.17,Egreso,2025-09-17,Transaction at Reliance Fresh,Transferencia,847.25,0,Grocery
36229.85,3215.34,MEDIA,74,1579.38,Egreso,2025-10-13,Transaction at CCD,Debito,1402.66,0,Food
8641.57,3915.19,MEDIA,59,951.2,Egreso,2025-09-29,Transaction at BSNL,Credito,348.81,8,Bills
44088.2,3098.21,NULA,3,1545.68,Egreso,2025-07-31,Transaction at Pizza Hut,Transferencia,392.95,0,Food
6080.31,3307.79,NULA,94,1815.75,Egreso,2025-08-19,Transaction at Pepperfry,Credito,13212.32,7,Online Shopping
43065.21,5092.48,MEDIA,18,255.64,Egreso,2025-07-02,Transaction at Yatra,Transferencia,24472.82,0,Travel
7246.84,5917.86,NULA,23,1507.55,Egreso,2025-02-09,Transaction at Apple Store,Transferencia,16487.88,0,Electronics
45169.5,2194.41,NULA,11,633.56,Egreso,2025-02-03,Transaction at Myntra,Credito,15185.66,7,Online Shopping
6847.53,8561.72,ALTA,59,1763.76,Egreso,2025-04-30,Transaction at Pizza Hut,Debito,1068.38,0,Food
6374.93,1850.86,NULA,41,1202.8,Egreso,2025-07-22,Transaction at Aster,Transferencia,9899.7,0,Healthcare
26718.18,6031.77,ALTA,43,167.81,Egreso,2025-11-06,Transaction at MakeMyTrip,Debito,22872.85,0,Travel
47714.01,2685.6,BAJA,43,1479.99,Egreso,2025-09-28,Transaction at Dell Exclusive,Debito,104449.56,0,Electronics
15761.51,8097.04,ALTA,24,1600.36,Egreso,2025-07-20,Transaction at Nilgiris,Credito,3547.53,7,Grocery
8595.15,3813.22,BAJA,25,961.86,Egreso,2025-03-03,Transaction at Uber,Transferencia,1617.31,0,Transport
39237.72,8219.71,NULA,82,1832.41,Egreso,2025-03-14,Transaction at Ola,Transferencia,1404.38,0,Transport
27720.64,3807.13,MEDIA,65,418.78,Egreso,2025-01-15,Transaction at Airtel,Transferencia,5512.67,0,Bills
39334.6,4378.8,ALTA,83,1883.76,Egreso,2025-01-20,Transaction at Nykaa,Debito,4779.87,0,Online Shopping
23783.53,6057.91,BAJA,53,670.06,Egreso,2025-03-11,Transaction at Pepperfry,Debito,16596.61,0,Online Shopping
7661.6,2666.52,MEDIA,9,370.38,Egreso,2025-10-16,Transaction at Apollo Hospital,Transferencia,14721.6,0,Healthcare
46543.52,3253.19,NULA,37,427.12,Egreso,2025-04-20,Transaction at DMart,Debito,4123.27,0,Grocery
12673.05,3823.33,MEDIA,23,1910.59,Egreso,2025-06-15,Transaction at CloudNine,Debito,906.36,0,Healthcare
35131.52,6098.96,ALTA,4,486.59,Egreso,2025-02-02,Transaction at Nykaa,Transferencia,10315.71,0,Online Shopping
10224.26,8968.66,BAJA,52,1195.54,Egreso,2025-10-29,Transaction at Aha,Debito,380.12,0,Entertainment
22461.94,1778.57,MEDIA,78,1487.91,Egreso,2025-01-05,Transaction at KFC,Transferencia,382.31,0,Food
7089.98,1809.82,ALTA,86,995.34,Egreso,2025-01-31,Transaction at Pantaloons,Transferencia,1233.27,0,Clothing
30421.17,6872.04,MEDIA,46,612.01,Egreso,2025-09-15,Transaction at Myntra,Credito,7822.9,6,Online Shopping
23027.08,5626.13,MEDIA,32,1904.19,Egreso,2025-04-30,Transaction at PharmEasy,Transferencia,10855.45,0,Healthcare
11860.71,9522.49,BAJA,54,1602.41,Egreso,2025-12-17,Transaction at Nykaa,Debito,6908.93,0,Online Shopping
33619.94,2658.97,BAJA,21,412.97,Egreso,2025-03-30,Transaction at Apollo Hospital,Transferencia,5087.79,0,Healthcare
10265.51,8827.43,BAJA,12,1914.19,Egreso,2025-07-08,Transaction at Yulu Bikes,Debito,892.77,0,Transport
38091.09,4075.47,ALTA,33,1854.73,Egreso,2025-01-15,Transaction at Uber,Transferencia,1864.78,0,Transport
48138.07,8862.64,ALTA,42,1940.08,Egreso,2025-10-31,Transaction at Nature's Basket,Transferencia,3555.52,0,Grocery
10353.12,9443.96,BAJA,14,1745.07,Egreso,2025-04-19,Transaction at Nykaa,Debito,3187.78,0,Online Shopping
12983.75,7213.99,MEDIA,51,730.16,Egreso,2025-05-15,Transaction at Apple Store,Debito,58234.78,0,Electronics
44749.36,4089.32,ALTA,95,1649.05,Egreso,2025-09-04,Transaction at Gas Agency,Debito,5066.02,0,Bills
36830.71,2313.86,NULA,75,168.71,Egreso,2025-03-03,Transaction at MakeMyTrip,Transferencia,9867.95,0,Travel
29550.62,9466.67,ALTA,28,1084.86,Egreso,2025-12-23,Transaction at Amazon,Credito,13451.57,4,Online Shopping
46861.67,8270.58,ALTA,57,1676.19,Egreso,2025-08-19,Transaction at Woodland,Debito,3071.0,0,Clothing
49900.42,8493.37,NULA,28,671.21,Egreso,2025-06-06,Transaction at More Supermarket,Transferencia,2396.05,0,Grocery
47099.2,8674.54,MEDIA,5,553.2,Egreso,2025-01-28,Transaction at Nilgiris,Credito,3080.4,7,Grocery
43075.1,1982.13,NULA,65,1608.57,Egreso,2025-09-23,Transaction at Ola,Credito,1997.82,3,Transport
42219.91,7923.87,BAJA,14,443.73,Egreso,2025-10-13,Transaction at CloudNine,Transferencia,12977.61,0,Healthcare
25441.95,4000.85,MEDIA,98,390.98,Egreso,2025-11-10,Transaction at AirAsia,Transferencia,3292.84,0,Travel
17567.5,1804.14,BAJA,96,1901.54,Egreso,2025-10-09,Transaction at Gas Agency,Transferencia,5731.87,0,Bills
43634.29,4471.25,NULA,83,1407.31,Egreso,2025-09-27,Transaction at Netmeds,Transferencia,17195.06,0,Healthcare
25451.48,7931.95,BAJA,61,1633.97,Egreso,2025-01-08,Transaction at Saravana Bhavan,Transferencia,327.3,0,Food
29494.63,2483.02,NULA,48,784.94,Egreso,2025-06-15,Transaction at Woodland,Transferencia,5389.45,0,Clothing
49063.7,7787.21,BAJA,46,1064.99,Egreso,2025-09-18,Transaction at YouTube Premium,Credito,389.03,6,Entertainment
14880.04,2005.85,ALTA,84,1459.71,Egreso,2025-01-15,Transaction at Aster,Transferencia,17478.4,0,Healthcare
31144.98,7430.16,NULA,1,420.35,Egreso,2025-08-18,Transaction at Vistara,Transferencia,21276.36,0,Travel
44588.04,8574.96,NULA,43,377.61,Egreso,2025-09-12,Transaction at H&M,Transferencia,2669.76,0,Clothing
25886.05,9243.9,NULA,12,1936.27,Egreso,2025-07-31,Transaction at Air India,Transferencia,6070.58,0,Travel
39105.81,1977.22,MEDIA,56,617.37,Egreso,2025-09-26,Transaction at Gaana,Transferencia,445.77,0,Entertainment
18791.14,8079.59,ALTA,2,1857.6,Egreso,2025-12-27,Transaction at Dell Exclusive,Transferencia,130033.36,0,Electronics
39283.5,4568.64,MEDIA,37,601.98,Egreso,2025-09-28,Transaction at Property Tax Online,Transferencia,2568.45,0,Bills
29481.79,6838.78,ALTA,96,1208.7,Egreso,2025-01-19,Transaction at Property Tax Online,Debito,2057.39,0,Bills
42671.22,6504.96,ALTA,19,920.58,Egreso,2025-10-14,Transaction at Aster,Debito,808.63,0,Healthcare
40921.8,8459.96,MEDIA,74,784.59,Egreso,2025-11-04,Transaction at Yulu Bikes,Credito,449.03,11,Transport
26418.08,3589.51,MEDIA,59,1359.49,Egreso,2025-02-04,Transaction at Booking.com,Transferencia,26369.8,0,Travel
18731.28,1305.63,ALTA,97,293.69,Egreso,2025-05-17,Transaction at Nilgiris,Debito,4801.44,0,Grocery
24108.52,5809.25,ALTA,70,1090.83,Egreso,2025-07-10,Transaction at Jio Fiber,Debito,718.97,0,Bills
41194.93,1766.88,BAJA,66,1397.89,Egreso,2025-06-20,Transaction at Airtel,Debito,5422.72,0,Bills
5786.62,6915.22,MEDIA,1,1949.39,Egreso,2025-07-12,Transaction at Goibibo,Transferencia,25723.78,0,Travel
33392.62,6395.05,NULA,17,1679.41,Egreso,2025-10-12,Transaction at Nike,Transferencia,5365.26,0,Clothing
24305.25,1832.64,ALTA,10,828.12,Egreso,2025-08-02,Transaction at Gas Agency,Credito,3518.38,11,Bills
40732.07,8680.86,BAJA,72,935.65,Egreso,2025-09-22,Transaction at Gaana,Transferencia,535.58,0,Entertainment
35446.61,5406.82,ALTA,33,1976.36,Egreso,2025-10-18,Transaction at BMTC,Transferencia,101.56,0,Transport
12669.47,1168.93,NULA,90,1916.3,Egreso,2025-10-29,Transaction at Airtel,Debito,814.45,0,Bills
25910.3,1894.21,BAJA,74,1488.38,Egreso,2025-05-17,Transaction at Reliance Fresh,Credito,1944.6,3,Grocery
41982.48,6446.57,ALTA,4,1561.94,Egreso,2025-09-29,Transaction at Aster,Credito,6910.95,5,Healthcare
31656.41,2692.9,ALTA,74,1323.52,Egreso,2025-08-10,Transaction at Rapido,Transferencia,254.21,0,Transport
39116.22,5815.98,NULA,71,1291.29,Egreso,2025-09-19,Transaction at Nature's Basket,Transferencia,862.54,0,Grocery
5193.69,8532.26,ALTA,55,891.54,Egreso,2025-12-28,Transaction at Ajio,Transferencia,6704.3,0,Online Shopping
46235.26,9480.54,NULA,0,1760.69,Egreso,2025-10-14,Transaction at Spencers,Transferencia,2192.43,0,Grocery
42326.6,5397.39,ALTA,25,1063.58,Egreso,2025-07-24,Transaction at Star Bazaar,Credito,4947.12,4,Grocery
10978.33,8123.6,ALTA,88,1692.35,Egreso,2025-02-04,Transaction at OYO,Credito,28139.21,11,Travel
45280.72,5517.3,NULA,6,680.32,Egreso,2025-12-28,Transaction at Jio Fiber,Credito,3134.8,4,Bills
39234.91,3917.99,NULA,76,332.36,Egreso,2025-01-02,Transaction at Vistara,Debito,9301.83,0,Travel
48261.2,4968.8,MEDIA,49,1874.73,Egreso,2025-04-19,Transaction at Spencers,Transferencia,3582.07,0,Grocery
41144.63,7395.08,NULA,8,1649.15,Egreso,2025-01-18,Transaction at MedPlus,Transferencia,11607.54,0,Healthcare
40257.59,6695.35,BAJA,31,1180.61,Egreso,2025-11-21,Transaction at Spencers,Transferencia,3902.53,0,Grocery
9925.1,8026.95,ALTA,76,1356.3,Egreso,2025-09-18,Transaction at Apollo Hospital,Credito,6683.48,5,Healthcare
6305.11,8082.29,MEDIA,90,500.64,Egreso,2025-05-15,Transaction at PharmEasy,Transferencia,14837.1,0,Healthcare
27544.14,5893.69,MEDIA,98,776.79,Egreso,2025-07-13,Transaction at Goibibo,Transferencia,20714.91,0,Travel
37728.0,4033.4,NULA,65,776.59,Egreso,2025-02-26,Transaction at Nature's Basket,Debito,4836.91,0,Grocery
7086.44,2290.58,NULA,4,1365.18,Egreso,2025-03-09,Transaction at Cream Stone,Transferencia,631.19,0,Food
37986.64,4976.3,BAJA,70,268.59,Egreso,2025-01-28,Transaction at OnePlus,Transferencia,13142.52,0,Electronics
12825.03,5492.22,BAJA,79,637.13,Egreso,2025-06-30,Transaction at Kauvery,Transferencia,1460.66,0,Healthcare
12703.27,8725.13,NULA,14,842.52,Egreso,2025-03-25,Transaction at Sony Center,Transferencia,40161.96,0,Electronics
22127.61,5552.48,ALTA,42,1655.04,Egreso,2025-02-06,Transaction at Samsung Store,Credito,51097.13,5,Electronics
49642.77,4499.46,ALTA,56,1372.33,Egreso,2025-04-14,Transaction at Tata Cliq,Transferencia,8230.63,0,Online Shopping
21413.06,1033.57,BAJA,89,561.5,Egreso,2025-01-28,Transaction at Kauvery,Transferencia,14054.12,0,Healthcare
45954.35,8287.43,MEDIA,86,1148.0,Egreso,2025-06-20,Transaction at MakeMyTrip,Transferencia,29777.45,0,Travel
20349.06,6680.95,NULA,10,1317.99,Egreso,2025-06-21,Transaction at PharmEasy,Transferencia,14470.05,0,Healthcare
36106.38,6715.99,NULA,40,973.13,Egreso,2025-07-11,Transaction at Reliance Fresh,Transferencia,1009.31,0,Grocery
36244.1,3652.2,NULA,86,518.34,Egreso,2025-07-09,Transaction at Yatra,Debito,28311.65,0,Travel
45686.83,7011.44,MEDIA,33,1805.93,Egreso,2025-12-18,Transaction at Yatra,Credito,22569.38,7,Travel
45850.05,4340.49,MEDIA,98,1397.59,Egreso,2025-07-06,Transaction at 1mg,Transferencia,16972.04,0,Healthcare
20937.35,5110.16,BAJA,98,1062.49,Egreso,2025-02-04,Transaction at Apollo Pharmacy,Credito,19302.71,11,Healthcare
48718.4,8709.5,BAJA,31,777.03,Egreso,2025-09-11,Transaction at Pepperfry,Transferencia,4407.44,0,Online Shopping
34846.23,6103.97,ALTA,22,568.99,Egreso,2025-11-04,Transaction at Aha,Transferencia,908.46,0,Entertainment
9222.02,6306.52,NULA,43,910.96,Egreso,2025-03-29,Transaction at JioMart,Debito,4917.9,0,Grocery
35444.82,7568.27,BAJA,6,1916.4,Egreso,2025-09-14,Transaction at Amazon,Transferencia,14394.1,0,Online Shopping
5297.46,6631.63,BAJA,33,682.1,Egreso,2025-04-24,Transaction at HP World,Debito,149737.72,0,Electronics
17573.42,4415.51,BAJA,95,1834.47,Egreso,2025-04-13,Transaction at Subway,Transferencia,190.21,0,Food
42288.22,1908.57,NULA,76,1773.5,Egreso,2025-04-24,Transaction at Kauvery,Credito,10903.44,3,Healthcare
47131.77,3410.74,NULA,91,696.43,Egreso,2025-01-15,Transaction at Air India,Transferencia,24302.68,0,Travel
14947.4,8301.09,NULA,3,1848.24,Egreso,2025-06-13,Transaction at BigBazaar,Credito,2836.19,11,Grocery
27967.95,1629.39,ALTA,64,1344.2,Egreso,2025-12-20,Transaction at Hotstar,Debito,900.84,0,Entertainment
24639.77,8917.81,BAJA,19,1120.78,Egreso,2025-03-21,Transaction at 1mg,Transferencia,15204.26,0,Healthcare
28471.82,9893.24,MEDIA,57,654.18,Egreso,2025-02-05,Transaction at Star Bazaar,Debito,1285.22,0,Grocery
36108.8,1219.53,NULA,34,1392.0,Egreso,2025-07-13,Transaction at Wrogn,Credito,974.87,1,Clothing
36195.72,6566.05,ALTA,85,1698.53,Egreso,2025-01-01,Transaction at Samsung Store,Debito,80349.08,0,Electronics
39003.42,2107.79,MEDIA,10,1529.86,Egreso,2025-06-10,Transaction at H&M,Credito,4317.22,11,Clothing
48350.09,5830.95,BAJA,60,1993.84,Egreso,2025-08-16,Transaction at Apple Music,Transferencia,592.6,0,Entertainment
28740.25,9156.41,ALTA,51,1226.87,Egreso,2025-06-05,Transaction at Noise,Debito,144086.65,0,Electronics
34868.69,1529.16,ALTA,41,835.38,Egreso,2025-11-24,Transaction at Fortis,Debito,13293.8,0,Healthcare
